OBJECTID_1,Join_Count,TARGET_FID,OBJECTID,LINE_ID,TYPE,CALC_LENGT,DIAMETER,DRAINAGE_A,FLOW_RATE,LENGTH,WIDTH,HEIGHT,SLOPE,ROUGHNESS,VELOCITY,UPSTREAMNO,DOWNSTREAM,UPSTREAM_1,DOWNSTRE_1,FILENUM,INSTALL_DA,LIFE_CYCLE,OWNER,DATA_SOURC,CREATED_BY,LAST_EDITE,LAST_EDI_1,ENABLED,TYPE_USE,SHAPESTLen,ORIG_FID,POINT_X,POINT_Y,RASTERVALU,OBJECTID_12,NODE_ID,TYPE_1,DRAINAGE_A_1,FLOW_RATE_1,POINT_X_1,POINT_Y_1,CATCHMENT_,TOP_ELEV,INVELEV1,INVELEV2,INVELEV3,INVELEV4,NET_ROLE,HIST_STRU_,FILENUM_1,INSTALL_DA_1,LIFE_CYCLE_1,OWNER_1,DATA_SOURC_1,CREATED_BY_1,LAST_EDITE_1,LAST_EDI_12,DA_SRC_STR,ENABLED_1,ANCILLARYR,OUTFALL,SWID,TYPE_USE_1,RASTERVALU_1
1392,1,1931,47143,17009,Reinforced Concrete Pipe,28.27491158,18, , ,28.275, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,28.27491158,771,-157.7572959,21.28679295,72.7244568,20805,20661,Catch Basin, , ,-157.7572959,21.28679295,5.3, , , , , , ,HWES 27-4-1,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 27,HWES 27-20661, ,72.7244492
1393,1,1932,47160,17170,Reinforced Concrete Pipe,141.5750563,30, , ,141.576, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,141.5750563,772,-157.7560704,21.28852737,59.8880119,36506,20613,Inlet/Outlet, , ,-157.7560704,21.28852737, , , , , , , ,HWES 25,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,End of RCP; edited by FILENUM 18149, ,TRUE,None,HWES 25,HWES 25-20613, ,59.8880119
1394,1,1933,47160,17170,Reinforced Concrete Pipe,141.5750563,30, , ,141.576, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,141.5750563,772,-157.7556609,21.28859523,64.5583496,50236,20609,Catch Basin, , ,-157.7556609,21.28859523,5.3, , , , , , ,HWES 25-1,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 25,HWES 25-20609, ,64.5583496
1395,1,1934,47179,15216,Reinforced Concrete Pipe,42.26107763,18, , ,42.261, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,42.26107763,773,-157.7611598,21.2786462,26.8006001,8661,22574,Man Hole, , ,-157.7611598,21.2786462, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HMB 35,HMB 35-22574, ,26.8005962
1396,1,1935,47179,15216,Reinforced Concrete Pipe,42.26107763,18, , ,42.261, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,42.26107763,773,-157.7611002,21.27874823,27.9255047,38280,22570,Catch Basin, , ,-157.7611002,21.27874823,5, , , , , , ,HMB 35-9-6,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HMB 35,HMB 35-22570, ,27.9254971
1397,1,1936,47271,18196,Reinforced Concrete Pipe,79.73639554,30, , ,79.737, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,79.73639554,774,-157.7626612,21.28651258,610.5212402,2654,20766,Inlet/Outlet, , ,-157.7626612,21.28651258, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HMB 35,HMB 35-20766, ,610.5212402
1398,1,1937,47271,18196,Reinforced Concrete Pipe,79.73639554,30, , ,79.737, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,79.73639554,774,-157.762465,21.28663237,581.946167,33693,20761,Man Hole, , ,-157.762465,21.28663237, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HMB 35,HMB 35-20761, ,581.946167
1399,1,1938,47272,18206,Reinforced Concrete Pipe,39.32777773,18, , ,30, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,39.32777773,775,-157.761229,21.28625643,451.4183655,13307,20776,Catch Basin, , ,-157.761229,21.28625643,10, , , , , , ,HMB 35-31,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HMB 35,HMB 35-20776, ,451.418396
1400,1,1939,47272,18206,Reinforced Concrete Pipe,39.32777773,18, , ,30, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,39.32777773,775,-157.7611907,21.28635855,468.5867004,10581,20772,Catch Basin, , ,-157.7611907,21.28635855, , , , , , , ,HMB 35-31-1,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HMB 35,HMB 35-20772, ,468.586731
1401,1,1940,47277,21847,Reinforced Concrete Pipe,129.4552006,24, , ,100, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,129.4552006,776,-157.7464934,21.28426067,372.9949646,3112,25587,Man Hole, , ,-157.7464934,21.28426067,5.9, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",Private,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HMB 56,HMB 56-25587, ,372.9949646
1402,1,1941,47277,21847,Reinforced Concrete Pipe,129.4552006,24, , ,100, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,129.4552006,776,-157.7467482,21.28399616,360.6790161,19012,25586,Catch Basin, , ,-157.7467482,21.28399616,7.3, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",Private,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HMB 56,HMB 56-25586, ,360.6790161
1403,1,1942,47280,24148,Reinforced Concrete Pipe,54.42231083,30, , ,45, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,54.42231083,777,-157.7466879,21.28589481,485.5764771,36589,25604,Man Hole, , ,-157.7466879,21.28589481,14.5, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",Private,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HMB 56,HMB 56-25604, ,485.5765076
1404,1,1943,47280,24148,Reinforced Concrete Pipe,54.42231083,30, , ,45, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,54.42231083,777,-157.7466052,21.28576662,473.7202454,31958,25605,Man Hole, , ,-157.7466052,21.28576662,11.5, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",Private,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HMB 56,HMB 56-25605, ,473.7202454
1405,1,1944,47318,19616,Reinforced Concrete Pipe,318.8741557,18, , ,310, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,318.8741557,778,-157.7577498,21.27600004,1.3035989,52082,22403,Man Hole, , ,-157.7577498,21.27600004, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HMB 32,HMB 32-22403, ,1.3035971
1406,1,1948,47318,19616,Reinforced Concrete Pipe,318.8741557,18, , ,310, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,318.8741557,778,-157.7574898,21.27515679,0.0293928,2290,22411,Man Hole, , ,-157.7574898,21.27515679, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HMB 32,HMB 32-22411, ,0.0293928
1407,1,1949,47390,21664,Reinforced Concrete Pipe,10.93448786,18, , ,10.935, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,10.93448786,779,-157.7502595,21.2810575,2.434505,28120,22323,Man Hole, , ,-157.7502595,21.2810575, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 43,HWES 43-22323, ,2.4345052
1408,1,1950,47390,21664,Reinforced Concrete Pipe,10.93448786,18, , ,10.935, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,10.93448786,779,-157.7502493,21.28102897,2.3212898,2275,22324,Catch Basin, , ,-157.7502493,21.28102897,4.5, , , , , , ,HWES 37-4,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 43,HWES 43-22324, ,2.32129
1409,1,1951,47391,21669,Reinforced Concrete Pipe,147.2269117,Other, , ,147.228, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,SWQDC data source states DIAMETER as 27 inch; edited by FILENUM 18153,TRUE, ,147.2269117,780,-157.7526128,21.28090899,4.1565056,45587,22329,Man Hole, , ,-157.7526128,21.28090899, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 41,HWES 41-22329, ,4.156508
1410,1,1953,47391,21669,Reinforced Concrete Pipe,147.2269117,Other, , ,147.228, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,SWQDC data source states DIAMETER as 27 inch; edited by FILENUM 18153,TRUE, ,147.2269117,780,-157.7522262,21.28109069,2.6440969,16081,22321,Inlet/Outlet, , ,-157.7522262,21.28109069, , , , , , , ,HWES 41,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,End of RCP; edited by FILENUM 18153, ,TRUE,None,HWES 41,HWES 41-22321, ,2.6440954
1411,1,1954,47397,24048,Reinforced Concrete Pipe,164.3916218,24, , ,125, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,164.3916218,781,-157.7464357,21.28737497,601.2405396,25491,25508,Man Hole, , ,-157.7464357,21.28737497,9.7, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",Private,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HMB 56,HMB 56-25508, ,601.2405396
1412,1,1955,47397,24048,Reinforced Concrete Pipe,164.3916218,24, , ,125, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,164.3916218,781,-157.7460076,21.28716566,587.8134155,20862,25509,Catch Basin, , ,-157.7460076,21.28716566,9.7, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",Private,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HMB 56,HMB 56-25509, ,587.8134155
1413,1,1956,47398,24049,Reinforced Concrete Pipe,142.8142962,30, , ,160, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,142.8142962,782,-157.7460076,21.28716566,587.8134155,20862,25509,Catch Basin, , ,-157.7460076,21.28716566,9.7, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",Private,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HMB 56,HMB 56-25509, ,587.8134155
1414,1,1958,47614,39017,Reinforced Concrete Pipe,368.7051356,18,3.09,11.12, , , ,0.19,0.51,8.3, , , , ,9847,1992-05-29T00:00:00.000Z, ,Private,SWQDC As-built,SWQDC,jnolan, ,TRUE, ,368.7051356,783,-157.7491042,21.2899346,744.1802979,43117,44116,Catch Basin,1.03,3.71,-157.7491042,21.2899346, , , , , , , , ,9847,1992-05-29T00:00:00.000Z,"Constructed, existing ROW",Private,SWQDC As-built,SWQDC,jnolan, , ,TRUE,None,HWES 50,HWES 50-44116, ,744.1802368
1415,1,1959,47614,39017,Reinforced Concrete Pipe,368.7051356,18,3.09,11.12, , , ,0.19,0.51,8.3, , , , ,9847,1992-05-29T00:00:00.000Z, ,Private,SWQDC As-built,SWQDC,jnolan, ,TRUE, ,368.7051356,783,-157.7490775,21.28891991,669.2804565,39460,44114,Catch Basin,0.67,3.13,-157.7490775,21.2889199, , , , , , , , ,9847,1992-05-29T00:00:00.000Z,"Constructed, existing ROW",Private,SWQDC As-built,SWQDC,jnolan, , ,TRUE,None,HWES 50,HWES 50-44114, ,669.2803955
1416,1,1960,47626,39144,Reinforced Concrete Pipe,187.2691028,18,1.83,7.81, , , ,0.01,0.95,4.4, , , , ,9847,1992-05-29T00:00:00.000Z, ,Private,SWQDC As-built,SWQDC,jnolan, ,TRUE, ,187.2691028,784,-157.7477652,21.28897613,638.767334,36749,44138,Man Hole, , ,-157.7477652,21.28897613, , , , , , , , ,9847,1992-05-29T00:00:00.000Z,"Constructed, existing ROW",Private,SWQDC As-built,SWQDC,jnolan, , ,TRUE,None,HWES 50,HWES 50-44138, ,638.767334
1417,1,1961,47626,39144,Reinforced Concrete Pipe,187.2691028,18,1.83,7.81, , , ,0.01,0.95,4.4, , , , ,9847,1992-05-29T00:00:00.000Z, ,Private,SWQDC As-built,SWQDC,jnolan, ,TRUE, ,187.2691028,784,-157.748314,21.28901053,636.5116577,29295,44123,Man Hole, , ,-157.748314,21.28901053, , , , , , , , ,9847,1992-05-29T00:00:00.000Z,"Constructed, existing ROW",Private,SWQDC As-built,SWQDC,jnolan, , ,TRUE,None,HWES 50,HWES 50-44123, ,636.5115967
1418,1,1962,47736,37254,Reinforced Concrete Pipe,96.40055977,24,1.7,18.8, , , ,0.149,0.54,4.4, , , , ,2626,1990-09-26T00:00:00.000Z, ,Private,SWQDC As-built,SWQDC,jnolan,A50=1.6,TRUE, ,96.40055977,785,-157.74707,21.29355114,907.1939697,55994,42530,Catch Basin,0.5,1.8,-157.74707,21.29355114,8.3, , , , , , , ,2626,1990-09-26T00:00:00.000Z,"Constructed, existing ROW",Private,SWQDC As-built,SWQDC,jnolan, , ,TRUE,None,HWES 50,HWES 50-42530, ,907.1939697
1419,1,1963,47736,37254,Reinforced Concrete Pipe,96.40055977,24,1.7,18.8, , , ,0.149,0.54,4.4, , , , ,2626,1990-09-26T00:00:00.000Z, ,Private,SWQDC As-built,SWQDC,jnolan,A50=1.6,TRUE, ,96.40055977,785,-157.7472713,21.29336452,888.3665161,4778,42511,Catch Basin,0.8,1.1,-157.7472713,21.29336452,11.2, , , , , , , ,2626,1990-09-26T00:00:00.000Z,"Constructed, existing ROW",Private,SWQDC As-built,SWQDC,jnolan, , ,TRUE,None,HWES 50,HWES 50-42511, ,888.3665161
1420,1,1964,48295,59950,Reinforced Concrete Pipe,20.40058337,18, , , , , , , , , , , , ,18153, , ,City and County of Honolulu,SWQDC Other,SWQDC,jnolan, ,TRUE, ,20.40058337,786,-157.7544486,21.28211005,14.9474173,59089,63860,Catch Basin, , ,-157.7544486,21.28211005, , , , , , , ,HWES 39-7-1,WR22875, , ,City and County of Honolulu,Other,SWQDC,jnolan,Edited by DFM Roads Engineers Report; Was edited by FILENUM 18153, ,TRUE,None,HWES 39,HWES 39-63860, ,14.9474173
1421,1,1965,48295,59950,Reinforced Concrete Pipe,20.40058337,18, , , , , , , , , , , , ,18153, , ,City and County of Honolulu,SWQDC Other,SWQDC,jnolan, ,TRUE, ,20.40058337,786,-157.7544433,21.2820541,14.6532612,20484,63861,Man Hole, , ,-157.7544433,21.2820541, , , , , , , , ,WR22875, , ,City and County of Honolulu,Other,SWQDC,jnolan,Edited by DFM Roads Engineers Report; Was edited by FILENUM 18153, ,TRUE,None,HWES 39,HWES 39-63861, ,14.6532593
1422,2,1968,48298,59989,Reinforced Concrete Pipe,53.21534204,24, , ,259.634, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,53.21534204,788,-157.7557947,21.28670959,51.9780273,30947,20667,Grate/Drain Inlet, , ,-157.7557947,21.28670959, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 29,HWES 29-20667, ,51.9780273
1423,1,1972,48686,20241,Reinforced Concrete Pipe,52.18714362,36, , ,52.188, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,52.18714362,790,-157.7474815,21.27970731,0.4639031,7671,22358,Man Hole, , ,-157.7474815,21.27970731, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HMB 56,HMB 56-22358, ,0.4639034
1424,1,1974,48686,20241,Reinforced Concrete Pipe,52.18714362,36, , ,52.188, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,52.18714362,790,-157.7474056,21.27983211,0.3871976,20763,22355,Catch Basin, , ,-157.7474056,21.2798321, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HMB 56,HMB 56-22355, ,0.3871979
1425,1,1975,48789,18539,Reinforced Concrete Pipe,41.0504061,18, , ,39.618, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18154,TRUE, ,41.0504061,791,-157.752455,21.28512269,21.2179279,2640,20693,Catch Basin, , ,-157.752455,21.28512269, , , , , , , ,HWES 36-4-1,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18154, ,TRUE,None,HWES 36,HWES 36-20693, ,21.2179279
1426,1,1976,48789,18539,Reinforced Concrete Pipe,41.0504061,18, , ,39.618, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18154,TRUE, ,41.0504061,791,-157.7524303,21.28501209,20.4510136,34635,20695,Man Hole, , ,-157.7524303,21.28501209,4, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18154, ,TRUE,None,HWES 36,HWES 36-20695, ,20.4510155
1427,1,1977,48804,18934,Reinforced Concrete Pipe,15.44850265,18, , ,15.449, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,15.44850265,792,-157.7565922,21.28402504,31.6077595,9558,22226,Man Hole, , ,-157.7565922,21.28402504,4.6, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 35,HWES 35-22226, ,31.6077595
1428,1,1978,48804,18934,Reinforced Concrete Pipe,15.44850265,18, , ,15.449, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,15.44850265,792,-157.7566256,21.28405386,32.0245934,32732,22224,Catch Basin, , ,-157.7566256,21.28405386,4.5, , , , , , ,HWES 35-6-7,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 35,HWES 35-22224, ,32.0245934
1429,1,1979,48810,19414,Reinforced Concrete Pipe,52.30146473,18, , ,52.301, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,52.30146473,793,-157.7601628,21.28374758,337.1638489,28121,22433,Man Hole, , ,-157.7601628,21.28374758,6, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HMB 35,HMB 35-22433, ,337.1638489
1430,1,1980,48810,19414,Reinforced Concrete Pipe,52.30146473,18, , ,52.301, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,52.30146473,793,-157.7603159,21.28375961,311.920105,52998,22432,Inlet/Outlet, , ,-157.7603159,21.28375961, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,End of RCP indirect connection to Class 2 Waters; edited by FILENUM 18148, ,TRUE,None,HMB 35,HMB 35-22432,Outfall,311.9201355
1431,1,1981,48818,19569,Reinforced Concrete Pipe,190.1988123,18, , ,190.199, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan,OWNERSHIP taken from Parcels & Easements;,TRUE, ,190.1988123,794,-157.7574599,21.28281278,57.7747688,44655,22261,Man Hole, , ,-157.7574599,21.28281278,5.8, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 39,HWES 39-22261, ,57.7747421
1432,1,1984,48818,19569,Reinforced Concrete Pipe,190.1988123,18, , ,190.199, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan,OWNERSHIP taken from Parcels & Easements;,TRUE, ,190.1988123,794,-157.7573066,21.28230933,67.4458466,11448,22274,Man Hole, , ,-157.7573066,21.28230933,4, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",Private,Pre-SWQDC,Pre-SWQDC,jnolan,OWNERSHIP taken from Parcels & Easements;, ,TRUE,None,HWES 39,HWES 39-22274, ,67.445816
1433,1,1985,48827,16140,Reinforced Concrete Pipe,165.4395627,18, , , , , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,165.4395627,795,-157.756125,21.29260885,136.9475555,2564,20499,Catch Basin, , ,-157.756125,21.29260885,4, , , , , , ,HWES 17-1,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 17,HWES 17-20499, ,136.9475403
1434,1,1986,48827,16140,Reinforced Concrete Pipe,165.4395627,18, , , , , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,165.4395627,795,-157.7556422,21.292557,113.266983,33679,20502,Man Hole, , ,-157.7556422,21.292557, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18150, ,TRUE,None,HWES 17,HWES 17-20502, ,113.266983
1435,1,1987,48872,16563,Reinforced Concrete Pipe,38.91615906,18, , ,60, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,38.91615906,796,-157.7624872,21.28959584,664.1831055,45715,25963,Catch Basin, , ,-157.7624872,21.28959584, , , , , , , ,HMB 35-39-1,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HMB 35,HMB 35-25963, ,664.1831055
1436,1,1988,48872,16563,Reinforced Concrete Pipe,38.91615906,18, , ,60, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,38.91615906,796,-157.7625831,21.28953755,668.241333,26447,25962,Catch Basin, , ,-157.7625831,21.28953755, , , , , , , ,HMB 35-39,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HMB 35,HMB 35-25962, ,668.241333
1437,1,1989,48901,16786,Reinforced Concrete Pipe,51.9440894,18, , ,51.944, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,51.9440894,797,-157.7541801,21.28465297,24.1424446,38329,20706,Man Hole, , ,-157.7541801,21.28465297,5.6, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 34,HWES 34-20706, ,24.1424503
1438,1,1990,48901,16786,Reinforced Concrete Pipe,51.9440894,18, , ,51.944, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,51.9440894,797,-157.7542695,21.28476885,25.4608707,10578,20702,Catch Basin, , ,-157.7542695,21.28476885,4, , , , , , ,HWES 34-1-1,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 34,HWES 34-20702, ,25.4608631
1439,1,1991,49049,18199,Ditch,25.96101809, , , ,25.961, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,originally 99 inch,TRUE, ,25.96101809,798,-157.7627365,21.28650122,618.3102417,2655,20768,Inlet/Outlet, , ,-157.7627365,21.28650122, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HMB 35,HMB 35-20768, ,618.3102417
