OBJECTID_1,Join_Count,TARGET_FID,OBJECTID,LINE_ID,TYPE,CALC_LENGT,DIAMETER,DRAINAGE_A,FLOW_RATE,LENGTH,WIDTH,HEIGHT,SLOPE,ROUGHNESS,VELOCITY,UPSTREAMNO,DOWNSTREAM,UPSTREAM_1,DOWNSTRE_1,FILENUM,INSTALL_DA,LIFE_CYCLE,OWNER,DATA_SOURC,CREATED_BY,LAST_EDITE,LAST_EDI_1,ENABLED,TYPE_USE,SHAPESTLen,ORIG_FID,POINT_X,POINT_Y,RASTERVALU,OBJECTID_12,NODE_ID,TYPE_1,DRAINAGE_A_1,FLOW_RATE_1,POINT_X_1,POINT_Y_1,CATCHMENT_,TOP_ELEV,INVELEV1,INVELEV2,INVELEV3,INVELEV4,NET_ROLE,HIST_STRU_,FILENUM_1,INSTALL_DA_1,LIFE_CYCLE_1,OWNER_1,DATA_SOURC_1,CREATED_BY_1,LAST_EDITE_1,LAST_EDI_12,DA_SRC_STR,ENABLED_1,ANCILLARYR,OUTFALL,SWID,TYPE_USE_1,RASTERVALU_1
1371,1,1908,47011,18543,Reinforced Concrete Pipe,15.838413180000000,18, , ,15.839000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,15.838413179274676,761,-157.751392666999976,21.284883483000044,23.9032497,32785,20699,Man Hole, , ,-157.751392667261996,21.284883483264707,3.500000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 36,HWES 36-20699, ,23.9032536
1372,1,1909,47011,18543,Reinforced Concrete Pipe,15.838413180000000,18, , ,15.839000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,15.838413179274676,761,-157.751380253999969,21.284841463000078,23.3153210,16128,20700,Catch Basin, , ,-157.751380254260965,21.284841463261216,3.600000, , , , , , ,HWES 36-12-2,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 36,HWES 36-20700, ,23.3153248
1373,1,1910,47012,18599,Reinforced Concrete Pipe,42.207905140000001,18, , ,42.208000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,42.207905137226824,762,-157.755975592999960,21.282574295000074,24.4328117,2204,22267,Man Hole, , ,-157.755975592641192,21.282574295073630,3.800000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 39,HWES 39-22267, ,24.4328098
1374,1,1912,47012,18599,Reinforced Concrete Pipe,42.207905140000001,18, , ,42.208000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,42.207905137226824,762,-157.755891742999978,21.282659511000077,23.8040962,2203,22265,Catch Basin, , ,-157.755891742634248,21.282659511080681,3.700000, , , , , , ,HWES 39-12-2,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 39,HWES 39-22265, ,23.8040943
1375,1,1913,47013,18671,Reinforced Concrete Pipe,136.486950000000007,18, , ,136.487168, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,136.486950004405713,763,-157.762723404999974,21.291690779000078,764.2375488,32865,25927,Catch Basin, , ,-157.762723405199523,21.291690778827899, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HMB 35,HMB 35-25927, ,764.2375488
1376,1,1914,47013,18671,Reinforced Concrete Pipe,136.486950000000007,18, , ,136.487168, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,136.486950004405713,763,-157.762724009999971,21.291315047000069,752.7106323,27351,25928,Man Hole, , ,-157.762724010199577,21.291315046796853, , , , , , , ,HMB 35-45,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HMB 35,HMB 35-25928, ,752.7106323
1377,1,1915,47017,18951,Reinforced Concrete Pipe,14.243135470000000,18, , ,14.243000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,14.243135469349424,764,-157.754627108999983,21.283653642000047,26.3449001,33629,22239,Catch Basin, , ,-157.754627108529633,21.283653642162903,3.800000, , , , , , ,HWES 37-4,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 37,HWES 37-22239, ,26.3449001
1378,1,1916,47017,18951,Reinforced Concrete Pipe,14.243135470000000,18, , ,14.243000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,14.243135469349424,764,-157.754586371999977,21.283644722000076,26.2721043,23657,29841,Man Hole, , ,-157.754586371526244,21.283644722162194, , , , , , , , ,Pre-SWQDC, ,"Constructed, not dedicated",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 37,HWES 37-29841, ,26.2721043
1379,1,1917,47018,18952,Reinforced Concrete Pipe,114.703132560000000,18, , ,114.703000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,114.703132563515254,765,-157.755897163999975,21.282267213000068,23.5913544,20751,22277,Man Hole, , ,-157.755897163634700,21.282267213048215,4.100000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 39,HWES 39-22277, ,23.5913506
1380,1,1919,47018,18952,Reinforced Concrete Pipe,114.703132560000000,18, , ,114.703000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,114.703132563515254,765,-157.755975592999960,21.282574295000074,24.4328117,2204,22267,Man Hole, , ,-157.755975592641192,21.282574295073630,3.800000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 39,HWES 39-22267, ,24.4328098
1381,1,1920,47021,19125,Reinforced Concrete Pipe,112.737490080000001,24, , ,112.738000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,112.737490075223334,766,-157.753085321999976,21.289227997000069,109.6249466,41959,20582,Man Hole, , ,-157.753085322402057,21.289227996624163, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 25,HWES 25-20582, ,109.6249313
1382,1,1921,47021,19125,Reinforced Concrete Pipe,112.737490080000001,24, , ,112.738000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,112.737490075223334,766,-157.753034507999985,21.289534674000038,124.8469162,29076,20570,Man Hole, , ,-157.753034508397860,21.289534673649541, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 25,HWES 25-20570, ,124.8468781
1383,1,1922,47022,19137,Reinforced Concrete Pipe,45.334795280000002,18, , ,45.335000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,45.334795284140903,767,-157.757263375999969,21.283568586000058,34.8034973,51081,22245,Catch Basin, , ,-157.757263375747755,21.283568586155866,4, , , , , , ,HWES 35-6-5,WR22875, ,"Constructed, existing ROW",City and County of Honolulu,Other,Pre-SWQDC,jnolan,Edited by Engr. Field Report - DFM-Roads, ,True,None,HWES 35,HWES 35-22245, ,34.8034897
1384,1,1923,47022,19137,Reinforced Concrete Pipe,45.334795280000002,18, , ,45.335000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,45.334795284140903,767,-157.757135915999982,21.283604704000027,32.8685875,2199,22242,Catch Basin, , ,-157.757135915737194,21.283604704158904,4.200000, , , , , , ,HWES 35-6-4,WR22875, ,"Constructed, existing ROW",City and County of Honolulu,Other,Pre-SWQDC,jnolan,Edited by Engr. Field Report - DFM-Roads, ,True,None,HWES 35,HWES 35-22242, ,32.8685837
1385,1,1924,47023,19163,Reinforced Concrete Pipe,89.085779610000003,18, , ,89.085000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,89.085779613522348,768,-157.750946939999977,21.284886820000054,24.5589371,57557,20698,Catch Basin, , ,-157.750946940225134,21.284886820264944,4.500000, , , , , , ,HWES 36-14,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 36,HWES 36-20698, ,24.5589371
1386,1,1925,47023,19163,Reinforced Concrete Pipe,89.085779610000003,18, , ,89.085000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,89.085779613522348,768,-157.750772851999983,21.284703730000047,23.8917789,40144,20703,Man Hole, , ,-157.750772852210730,21.284703730249817,4.100000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 36,HWES 36-20703, ,23.8917789
1387,1,1926,47128,16789,Reinforced Concrete Pipe,80.817685290000000,18, , ,80.818000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,80.817685294466813,769,-157.757197701999985,21.284657299000060,41.0476837,53917,20707,Man Hole, , ,-157.757197701742314,21.284657299245964,8.300000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 35,HWES 35-20707, ,41.0476837
1388,1,1927,47128,16789,Reinforced Concrete Pipe,80.817685290000000,18, , ,80.818000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,80.817685294466813,769,-157.757412640999974,21.284562873000027,45.5482025,10579,20712,Man Hole, , ,-157.757412640760094,21.284562873238144,4, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 35,HWES 35-20712, ,45.5481949
1389,1,1928,47138,14779,Reinforced Concrete Pipe,28.451301940000000, , , ,28.451000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,originally 99 inch,True, ,28.451301936237442,770,-157.754086724999979,21.289136006000035,84.1086121,50234,20586,Man Hole, , ,-157.754086725484910,21.289136005616569,4.300000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 25,HWES 25-20586, ,84.1085968
1390,1,1929,47138,14779,Reinforced Concrete Pipe,28.451301940000000, , , ,28.451000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,originally 99 inch,True, ,28.451301936237442,770,-157.754018507999973,21.289090763000047,83.1861877,2574,20589,Catch Basin, , ,-157.754018508479277,21.289090762612773,5.700000, , , , , , ,HWES 25-6-2,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 25,HWES 25-20589, ,83.1861725
1391,1,1930,47143,17009,Reinforced Concrete Pipe,28.274911580000001,18, , ,28.275000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,28.274911576498479,771,-157.757333963999969,21.286862124000038,77.2692032,53916,20658,Man Hole, , ,-157.757333963753581,21.286862124428410,5.100000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 27,HWES 27-20658, ,77.2692032
1392,1,1931,47143,17009,Reinforced Concrete Pipe,28.274911580000001,18, , ,28.275000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,28.274911576498479,771,-157.757295892999963,21.286792947000038,72.7244568,20805,20661,Catch Basin, , ,-157.757295892750449,21.286792947422668,5.300000, , , , , , ,HWES 27-4-1,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 27,HWES 27-20661, ,72.7244492
1393,1,1932,47160,17170,Reinforced Concrete Pipe,141.575056319999987,30, , ,141.576000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,141.575056321490138,772,-157.756070400999960,21.288527369000064,59.8880119,36506,20613,Inlet/Outlet, , ,-157.756070400649037,21.288527368566179, , , , , , , ,HWES 25,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,End of RCP; edited by FILENUM 18149, ,True,None,HWES 25,HWES 25-20613, ,59.8880119
1394,1,1933,47160,17170,Reinforced Concrete Pipe,141.575056319999987,30, , ,141.576000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,141.575056321490138,772,-157.755660903999967,21.288595226000041,64.5583496,50236,20609,Catch Basin, , ,-157.755660903615166,21.288595225571783,5.300000, , , , , , ,HWES 25-1,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 25,HWES 25-20609, ,64.5583496
1395,1,1934,47179,15216,Reinforced Concrete Pipe,42.261077630000003,18, , ,42.261000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,42.261077632622595,773,-157.761159811999960,21.278646197000057,26.8006001,8661,22574,Man Hole, , ,-157.761159812070133,21.278646196748639, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HMB 35,HMB 35-22574, ,26.8005962
1396,1,1935,47179,15216,Reinforced Concrete Pipe,42.261077630000003,18, , ,42.261000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,42.261077632622595,773,-157.761100169999963,21.278748226000062,27.9255047,38280,22570,Catch Basin, , ,-157.761100170065220,21.278748225757056,5, , , , , , ,HMB 35-9-6,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HMB 35,HMB 35-22570, ,27.9254971
1397,1,1936,47271,18196,Reinforced Concrete Pipe,79.736395540000004,30, , ,79.737000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,79.736395544567415,774,-157.762661227999985,21.286512575000074,610.5212402,2654,20766,Inlet/Outlet, , ,-157.762661228194361,21.286512575399456, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HMB 35,HMB 35-20766, ,610.5212402
1398,1,1937,47271,18196,Reinforced Concrete Pipe,79.736395540000004,30, , ,79.737000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,79.736395544567415,774,-157.762464973999982,21.286632369000074,581.9461670,33693,20761,Man Hole, , ,-157.762464974178130,21.286632369409404, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HMB 35,HMB 35-20761, ,581.9461670
1399,1,1938,47272,18206,Reinforced Concrete Pipe,39.327777730000001,18, , ,30, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,39.327777731502017,775,-157.761229001999965,21.286256429000048,451.4183655,13307,20776,Catch Basin, , ,-157.761229002075879,21.286256429378284,10, , , , , , ,HMB 35-31,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HMB 35,HMB 35-20776, ,451.4183960
1400,1,1939,47272,18206,Reinforced Concrete Pipe,39.327777730000001,18, , ,30, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,39.327777731502017,775,-157.761190652999971,21.286358553000071,468.5867004,10581,20772,Catch Basin, , ,-157.761190653072703,21.286358553386719, , , , , , , ,HMB 35-31-1,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HMB 35,HMB 35-20772, ,468.5867310
1401,1,1940,47277,21847,Reinforced Concrete Pipe,129.455200619999999,24, , ,100, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,129.455200624573564,776,-157.746493367999960,21.284260670000037,372.9949646,3112,25587,Man Hole, , ,-157.746493367856630,21.284260670213143,5.900000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",Private,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HMB 56,HMB 56-25587, ,372.9949646
1402,1,1941,47277,21847,Reinforced Concrete Pipe,129.455200619999999,24, , ,100, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,129.455200624573564,776,-157.746748182999966,21.283996159000026,360.6790161,19012,25586,Catch Basin, , ,-157.746748182877724,21.283996159191247,7.300000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",Private,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HMB 56,HMB 56-25586, ,360.6790161
1403,1,1942,47280,24148,Reinforced Concrete Pipe,54.422310830000001,30, , ,45, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,54.422310825107871,777,-157.746687913999978,21.285894811000048,485.5764771,36589,25604,Man Hole, , ,-157.746687913872734,21.285894811348385,14.500000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",Private,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HMB 56,HMB 56-25604, ,485.5765076
1404,1,1943,47280,24148,Reinforced Concrete Pipe,54.422310830000001,30, , ,45, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,54.422310825107871,777,-157.746605174999985,21.285766623000029,473.7202454,31958,25605,Man Hole, , ,-157.746605174865891,21.285766623337736,11.5, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",Private,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HMB 56,HMB 56-25605, ,473.7202454
1405,1,1944,47318,19616,Reinforced Concrete Pipe,318.874155659999985,18, , ,310, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,318.874155656268499,778,-157.757749776999958,21.276000044000057,1.3035989,52082,22403,Man Hole, , ,-157.757749776787989,21.276000043529677, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HMB 32,HMB 32-22403, ,1.3035971
1406,1,1948,47318,19616,Reinforced Concrete Pipe,318.874155659999985,18, , ,310, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,318.874155656268499,778,-157.757489763999985,21.275156788000061,0.0293928,2290,22411,Man Hole, , ,-157.757489763766472,21.275156788459924, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HMB 32,HMB 32-22411, ,0.0293928
1407,1,1949,47390,21664,Reinforced Concrete Pipe,10.934487860000001,18, , ,10.935000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,10.934487855213288,779,-157.750259486999965,21.281057503000056,2.4345050,28120,22323,Man Hole, , ,-157.750259487168250,21.281057502948102, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 43,HWES 43-22323, ,2.4345052
1408,1,1950,47390,21664,Reinforced Concrete Pipe,10.934487860000001,18, , ,10.935000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,10.934487855213288,779,-157.750249255999961,21.281028970000023,2.3212898,2275,22324,Catch Basin, , ,-157.750249256167393,21.281028969945737,4.500000, , , , , , ,HWES 37-4,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 43,HWES 43-22324, ,2.3212900
1409,1,1951,47391,21669,Reinforced Concrete Pipe,147.226911690000009,Other, , ,147.228000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,SWQDC data source states DIAMETER as 27 inch; edited by FILENUM 18153,True, ,147.226911687278630,780,-157.752612750999958,21.280908994000072,4.1565056,45587,22329,Man Hole, , ,-157.752612751362960,21.280908993935839, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 41,HWES 41-22329, ,4.1565080
1410,1,1953,47391,21669,Reinforced Concrete Pipe,147.226911690000009,Other, , ,147.228000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,SWQDC data source states DIAMETER as 27 inch; edited by FILENUM 18153,True, ,147.226911687278630,780,-157.752226212999972,21.281090692000078,2.6440969,16081,22321,Inlet/Outlet, , ,-157.752226213330971,21.281090691950851, , , , , , , ,HWES 41,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,End of RCP; edited by FILENUM 18153, ,True,None,HWES 41,HWES 41-22321, ,2.6440954
1411,1,1954,47397,24048,Reinforced Concrete Pipe,164.391621780000008,24, , ,125, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,164.391621784761611,781,-157.746435709999957,21.287374972000066,601.2405396,25491,25508,Man Hole, , ,-157.746435709851852,21.287374972470843,9.699999999999999, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",Private,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HMB 56,HMB 56-25508, ,601.2405396
1412,1,1955,47397,24048,Reinforced Concrete Pipe,164.391621780000008,24, , ,125, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,164.391621784761611,781,-157.746007600999974,21.287165656000070,587.8134155,20862,25509,Catch Basin, , ,-157.746007600816455,21.287165656453510,9.700000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",Private,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HMB 56,HMB 56-25509, ,587.8134155
1413,1,1956,47398,24049,Reinforced Concrete Pipe,142.814296200000001,30, , ,160, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,142.814296199752022,782,-157.746007600999974,21.287165656000070,587.8134155,20862,25509,Catch Basin, , ,-157.746007600816455,21.287165656453510,9.700000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",Private,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HMB 56,HMB 56-25509, ,587.8134155
1414,1,1958,47614,39017,Reinforced Concrete Pipe,368.705135610000013,18,3.09,11.12, , , ,0.190000,0.510000,8.300000, , , , ,9847,1992-05-29T00:00:00.000Z, ,Private,SWQDC As-built,SWQDC,jnolan, ,True, ,368.705135607715931,783,-157.749104198999959,21.289934598000059,744.1802979,43117,44116,Catch Basin,1.03,3.71,-157.749104199072661,21.289934597682645, , , , , , , , ,9847,1992-05-29T00:00:00.000Z,"Constructed, existing ROW",Private,SWQDC As-built,SWQDC,jnolan, , ,True,None,HWES 50,HWES 50-44116, ,744.1802368
1415,1,1959,47614,39017,Reinforced Concrete Pipe,368.705135610000013,18,3.09,11.12, , , ,0.190000,0.510000,8.300000, , , , ,9847,1992-05-29T00:00:00.000Z, ,Private,SWQDC As-built,SWQDC,jnolan, ,True, ,368.705135607715931,783,-157.749077490999980,21.288919905000057,669.2804565,39460,44114,Catch Basin,0.67,3.13,-157.749077491070437,21.288919904598686, , , , , , , , ,9847,1992-05-29T00:00:00.000Z,"Constructed, existing ROW",Private,SWQDC As-built,SWQDC,jnolan, , ,True,None,HWES 50,HWES 50-44114, ,669.2803955
1416,1,1960,47626,39144,Reinforced Concrete Pipe,187.269102790000005,18,1.83,7.81, , , ,0.010000,0.950000,4.400000, , , , ,9847,1992-05-29T00:00:00.000Z, ,Private,SWQDC As-built,SWQDC,jnolan, ,True, ,187.269102785676608,784,-157.747765201999982,21.288976128000058,638.7673340,36749,44138,Man Hole, , ,-157.747765201961869,21.288976127603291, , , , , , , , ,9847,1992-05-29T00:00:00.000Z,"Constructed, existing ROW",Private,SWQDC As-built,SWQDC,jnolan, , ,True,None,HWES 50,HWES 50-44138, ,638.7673340
