"subcatchment","x","y"
69,-157.7445471,21.28111376
69,-157.7446766,21.28078434
70,-157.7563562,21.28162835
70,-157.7563055,21.28157372
70,-157.7562816,21.28154786
70,-157.7562655,21.2815305
70,-157.7562166,21.28148517
70,-157.756217,21.28148084
70,-157.7562535,21.28113515
70,-157.7564084,21.28068051
70,-157.7567462,21.28060096
70,-157.7567821,21.28054264
70,-157.7571181,21.2805837
70,-157.7573887,21.28078434
70,-157.7578265,21.28096354
70,-157.7580074,21.28101391
70,-157.7582161,21.28105604
70,-157.7582902,21.28120241
70,-157.7582902,21.28157943
70,-157.7580074,21.28157943
70,-157.757894,21.28157943
70,-157.7577483,21.28157943
70,-157.7576304,21.28157943
70,-157.7576304,21.28166892
70,-157.7576304,21.28167368
70,-157.7576257,21.28167458
70,-157.757393,21.28171901
70,-157.7572014,21.28179769
70,-157.7568332,21.28194892
70,-157.7567129,21.28199837
70,-157.7566442,21.28192432
70,-157.7564676,21.28173366
70,-157.756454,21.28171901
70,-157.7563946,21.28166396
71,-157.7554964,21.28032991
71,-157.7557201,21.28018425
71,-157.7562058,21.28050054
71,-157.7567821,21.28054264
71,-157.7567462,21.28060096
71,-157.7564084,21.28068051
71,-157.7562535,21.28113515
71,-157.756217,21.28148084
71,-157.7562166,21.28148517
71,-157.7554198,21.28145428
71,-157.7554,21.28145351
71,-157.755256,21.28138161
71,-157.7552122,21.28135976
71,-157.7550668,21.28128719
71,-157.754897,21.28120241
71,-157.7548981,21.28119819
71,-157.7549355,21.2810524
71,-157.755047,21.28097541
71,-157.755124,21.2808639
71,-157.7552356,21.2807869
72,-157.7462257,21.28073115
72,-157.7462257,21.28063689
72,-157.7454717,21.28063689
72,-157.7454717,21.28054264
72,-157.7453072,21.28051866
72,-157.745165,21.28037811
72,-157.7447177,21.28035413
72,-157.7446618,21.28021194
72,-157.7447618,21.2796229
72,-157.7449787,21.27909314
72,-157.7453364,21.27899353
72,-157.7453774,21.27884608
72,-157.7453774,21.27875182
72,-157.7453702,21.27855004
72,-157.7453611,21.27829812
72,-157.7455304,21.27813658
72,-157.7456247,21.27813658
72,-157.7456247,21.27804232
72,-157.7457189,21.27804232
72,-157.7458132,21.27804232
72,-157.7458487,21.27856332
72,-157.7458487,21.27865757
72,-157.7458487,21.27875182
72,-157.745894,21.278895
72,-157.7460307,21.2791533
72,-157.7462746,21.27926842
72,-157.7464669,21.27967569
72,-157.7464142,21.28063689
72,-157.7464142,21.28073115
72,-157.74632,21.28073115
73,-157.7453702,21.27855004
73,-157.7453774,21.27875182
73,-157.7453774,21.27884608
73,-157.7453364,21.27899353
73,-157.7449787,21.27909314
73,-157.7447618,21.2796229
73,-157.7446618,21.28021194
73,-157.7447177,21.28035413
73,-157.7446766,21.28078434
73,-157.7445471,21.28111376
73,-157.7449062,21.28139092
73,-157.7449062,21.28167368
73,-157.7446682,21.28203377
73,-157.7446234,21.28242771
73,-157.7443407,21.28242771
73,-157.7440126,21.28171901
73,-157.7433297,21.28091091
73,-157.7431607,21.28059156
73,-157.74307,21.28039946
73,-157.7429269,21.28016563
73,-157.7429269,21.27997712
73,-157.7429459,21.2798141
73,-157.7429459,21.27971984
73,-157.7430402,21.27971984
73,-157.7430966,21.27959138
73,-157.7431908,21.27959138
73,-157.7432851,21.27959138
73,-157.7433794,21.27959138
73,-157.7433794,21.27949713
73,-157.7434736,21.27949713
73,-157.7435679,21.27949713
73,-157.7439449,21.27902586
73,-157.7439449,21.27893161
73,-157.7440391,21.27893161
73,-157.7440969,21.27870659
73,-157.7444212,21.27858365
73,-157.745081,21.27839515
73,-157.7453551,21.27832786
74,-157.7564966,21.27339732
74,-157.758117,21.27290477
74,-157.7581109,21.27320578
74,-157.758108,21.27334624
74,-157.7581017,21.27366214
74,-157.7581017,21.27375639
74,-157.7581017,21.27385065
74,-157.7579663,21.27472291
74,-157.7581853,21.27552312
74,-157.7587614,21.27592422
74,-157.7587176,21.27686574
74,-157.7582378,21.27700292
74,-157.7579051,21.27713082
74,-157.7576727,21.27794355
74,-157.7575885,21.2783329
74,-157.7574315,21.27845864
74,-157.7572031,21.27874375
74,-157.7571591,21.27978861
74,-157.7570649,21.27969436
74,-157.7569706,21.27950585
74,-157.756926,21.27852552
74,-157.7565936,21.27846906
74,-157.7562088,21.27817207
74,-157.7560813,21.27756759
74,-157.7559238,21.277446
74,-157.7557864,21.27673145
74,-157.7557453,21.27639549
74,-157.755822,21.27621303
74,-157.7559663,21.27556907
74,-157.7556492,21.27501346
74,-157.754897,21.27451042
74,-157.7548028,21.27441617
74,-157.7547012,21.2742448
74,-157.7546941,21.27423942
74,-157.7546192,21.27418254
75,-157.7538488,21.28171988
75,-157.7536717,21.28170566
75,-157.7534331,21.28172484
75,-157.7534153,21.28170422
75,-157.753389,21.28167368
75,-157.7533517,21.28163042
75,-157.7533454,21.28162305
75,-157.7530601,21.2813773
75,-157.7529973,21.28132315
75,-157.7529658,21.28093128
75,-157.7529534,21.28077662
75,-157.7529535,21.28077428
75,-157.7529647,21.2806401
75,-157.7530017,21.28019503
75,-157.753012,21.28007137
75,-157.7535617,21.28013629
75,-157.7542246,21.28009678
75,-157.754381,21.27992171
75,-157.754909,21.27995318
75,-157.75513,21.27983309
75,-157.7563408,21.27955137
75,-157.7569706,21.27950585
75,-157.7570649,21.27969436
75,-157.7571591,21.27978861
75,-157.7572806,21.28018204
75,-157.7580074,21.28101391
75,-157.7578265,21.28096354
75,-157.7573887,21.28078434
75,-157.7571181,21.2805837
75,-157.7567821,21.28054264
75,-157.7562058,21.28050054
75,-157.7557201,21.28018425
75,-157.7554964,21.28032991
75,-157.7552356,21.2807869
75,-157.755124,21.2808639
75,-157.755047,21.28097541
75,-157.7549355,21.2810524
75,-157.7548981,21.28119819
75,-157.754897,21.28120241
75,-157.7547688,21.28142475
75,-157.754733,21.28148688
75,-157.7545696,21.28157809
75,-157.7544275,21.28165734
75,-157.7543425,21.28170478
75,-157.7541606,21.28171939
75,-157.7540016,21.28173217
76,-157.7460372,21.28318173
76,-157.7461315,21.28299323
76,-157.7465142,21.28308192
76,-157.7468309,21.28265477
76,-157.7469266,21.28209175
76,-157.7470456,21.28189445
76,-157.7469942,21.28154677
76,-157.747182,21.2814018
76,-157.7470325,21.28086474
76,-157.7468728,21.28088833
76,-157.7467381,21.28078434
76,-157.7466559,21.28067795
76,-157.7464142,21.28063689
76,-157.7464669,21.27967569
76,-157.7462746,21.27926842
76,-157.7460307,21.2791533
76,-157.745894,21.278895
76,-157.7458487,21.27875182
76,-157.7458487,21.27865757
76,-157.7458487,21.27856332
76,-157.7458487,21.27846906
76,-157.7458022,21.2778094
76,-157.7458965,21.2778094
76,-157.7458965,21.27771515
76,-157.7459907,21.27771515
76,-157.746085,21.27771515
76,-157.7461792,21.27771515
76,-157.7461792,21.27762089
76,-157.7462735,21.2776209
76,-157.7463677,21.27762089
76,-157.7463677,21.27771515
76,-157.7465947,21.27756514
76,-157.746839,21.27743239
76,-157.7468775,21.27737663
76,-157.7470833,21.27729964
76,-157.7474161,21.27750498
76,-157.7474182,21.27752288
76,-157.747451,21.27790354
76,-157.7475453,21.27790354
76,-157.7475453,21.27809205
76,-157.7475985,21.27813311
76,-157.74775,21.27867725
76,-157.7480137,21.27903288
76,-157.7481519,21.27937054
76,-157.748427,21.2797417
76,-157.7484878,21.27978861
76,-157.7485185,21.27989767
76,-157.7485531,21.28002062
76,-157.7485803,21.28011714
76,-157.7486123,21.28023091
76,-157.7486295,21.28029211
76,-157.7486477,21.280357
76,-157.7486487,21.2803604
76,-157.748574,21.28046581
76,-157.7482614,21.28090667
76,-157.7480953,21.28114088
76,-157.7480194,21.28136805
76,-157.747974,21.28150378
76,-157.7479729,21.28150701
76,-157.7480342,21.28159339
76,-157.7481831,21.28180342
76,-157.7482767,21.28193547
76,-157.7483901,21.28198605
76,-157.7485572,21.28206064
76,-157.7486327,21.28209432
76,-157.7487891,21.28218157
76,-157.7488142,21.28219558
76,-157.7489587,21.2822284
76,-157.749165,21.28227527
76,-157.7491982,21.28228282
76,-157.7492024,21.28231018
76,-157.7492552,21.28265652
76,-157.7492958,21.28292329
76,-157.7492962,21.2829257
76,-157.7492934,21.28294373
76,-157.7492796,21.28303285
76,-157.7492426,21.28327108
76,-157.7492418,21.28327599
76,-157.7491476,21.28337024
76,-157.7490605,21.28345734
76,-157.7490533,21.28346449
76,-157.748918,21.28351769
76,-157.7485041,21.28363294
76,-157.748335,21.2842403
76,-157.7480576,21.28435384
76,-157.7477338,21.28459553
76,-157.7475863,21.28436597
76,-157.7474305,21.28398523
76,-157.7468446,21.28374543
76,-157.7464964,21.28347663
76,-157.7463732,21.28331704
77,-157.7475453,21.27809205
77,-157.7475453,21.27790354
77,-157.747451,21.27790354
77,-157.7474182,21.27752288
77,-157.7474161,21.27750498
77,-157.7473836,21.27722141
77,-157.7477227,21.2771729
77,-157.7477227,21.27707864
77,-157.747817,21.27707864
77,-157.748044,21.27702289
77,-157.7483825,21.27698439
77,-157.7483825,21.27689014
77,-157.7484767,21.27689014
77,-157.748571,21.27689014
77,-157.7486652,21.27689014
77,-157.7486652,21.27679588
77,-157.7487595,21.27679588
77,-157.7491742,21.27681095
77,-157.7491537,21.27714476
77,-157.7491534,21.27714952
77,-157.7491476,21.27724377
77,-157.7491476,21.27733326
77,-157.7491476,21.27733802
77,-157.7495388,21.27796478
77,-157.7495798,21.27847505
77,-157.7495801,21.27847933
77,-157.7494185,21.27870437
77,-157.7492136,21.27898972
77,-157.7491597,21.27906477
77,-157.749079,21.2791772
77,-157.7489117,21.27941023
77,-157.7488869,21.27944481
77,-157.7488206,21.27950194
77,-157.7484889,21.27978768
77,-157.7484878,21.27978861
77,-157.748427,21.2797417
77,-157.7481519,21.27937054
77,-157.7480137,21.27903288
77,-157.74775,21.27867725
77,-157.7475985,21.27813311
78,-157.7530116,21.28007115
78,-157.7527151,21.27990024
78,-157.752572,21.27981769
78,-157.7525726,21.27981332
78,-157.7525742,21.27980316
78,-157.7526198,21.27950925
78,-157.7526276,21.2794592
78,-157.7526782,21.27913306
78,-157.7526869,21.27907666
78,-157.7526939,21.27903143
78,-157.7526934,21.27903005
78,-157.7526335,21.27887212
78,-157.7526303,21.27886365
78,-157.7524321,21.27834155
78,-157.7524264,21.27832644
78,-157.7524001,21.278257
78,-157.752258,21.27809212
78,-157.7522463,21.27807855
78,-157.7522011,21.27802604
78,-157.7521875,21.27801032
78,-157.7521633,21.27798222
78,-157.7520776,21.2779344
78,-157.7520601,21.27792464
78,-157.7518408,21.27780228
78,-157.7517025,21.27774055
78,-157.7516914,21.27773561
78,-157.7514877,21.2776447
78,-157.751359,21.2772944
78,-157.7513154,21.27714952
78,-157.7513154,21.27714476
78,-157.7513154,21.27705526
78,-157.7513115,21.27703877
78,-157.7511927,21.27653255
78,-157.751287,21.27653255
78,-157.7513812,21.27653255
78,-157.7514755,21.27653255
78,-157.7515697,21.27653255
78,-157.751664,21.27653255
78,-157.7519295,21.27642104
78,-157.7522295,21.27634405
78,-157.7522295,21.27624979
78,-157.7525123,21.27624979
78,-157.7526382,21.2761872
78,-157.7528893,21.27615554
78,-157.7528893,21.27606129
78,-157.7529835,21.27606129
78,-157.7530778,21.27606129
78,-157.7532665,21.27578769
78,-157.7533162,21.27608839
78,-157.7534999,21.27620094
78,-157.7535775,21.27648974
78,-157.7535775,21.276584
78,-157.7537128,21.2768257
78,-157.7539134,21.27709632
78,-157.7542047,21.27761656
78,-157.7541832,21.27776216
78,-157.7542644,21.27831215
78,-157.7545832,21.27880843
78,-157.7553499,21.27907564
78,-157.7562158,21.278875
78,-157.756393,21.27864544
78,-157.7565525,21.27852226
78,-157.7565936,21.27846906
78,-157.756926,21.27852552
78,-157.7569706,21.27950585
78,-157.7563408,21.27955137
78,-157.75513,21.27983309
78,-157.754909,21.27995318
78,-157.754381,21.27992171
78,-157.7542246,21.28009678
78,-157.7535617,21.28013629
78,-157.753012,21.28007137
79,-157.7535775,21.27648974
79,-157.7535111,21.27624035
79,-157.7535111,21.2761461
79,-157.7536053,21.2761461
79,-157.7536996,21.2761461
79,-157.7537939,21.2761461
79,-157.7537728,21.2760143
79,-157.7538881,21.27605185
79,-157.753987,21.27613328
79,-157.7542249,21.27602025
79,-157.7543475,21.27605866
79,-157.75452,21.27601848
79,-157.7544272,21.27592507
79,-157.7546143,21.27592422
79,-157.7549088,21.27599979
79,-157.7553675,21.27629854
79,-157.7557453,21.27639549
79,-157.7557864,21.27673145
79,-157.7559238,21.277446
79,-157.7560813,21.27756759
79,-157.7562088,21.27817207
79,-157.7565936,21.27846906
79,-157.7565525,21.27852226
79,-157.756393,21.27864544
79,-157.7562158,21.278875
79,-157.7553499,21.27907564
79,-157.7545832,21.27880843
79,-157.7542644,21.27831215
79,-157.7541832,21.27776216
79,-157.7542047,21.27761656
79,-157.7539134,21.27709632
79,-157.7537128,21.2768257
79,-157.7535775,21.276584
80,-157.7546143,21.27592422
80,-157.75452,21.27592422
80,-157.7538026,21.2749376
80,-157.7543618,21.27422376
80,-157.7544629,21.27416427
80,-157.7546941,21.27423942
80,-157.7547012,21.2742448
80,-157.7548028,21.27441617
80,-157.754897,21.27451042
80,-157.7556492,21.27501346
80,-157.7559663,21.27556907
80,-157.755822,21.27621303
80,-157.7557453,21.27639549
80,-157.7553675,21.27629854
80,-157.7549088,21.27599979
81,-157.7581017,21.27385065
81,-157.758108,21.27334624
81,-157.7581109,21.27320578
81,-157.7589807,21.27419682
81,-157.759616,21.27564591
81,-157.7592327,21.27564146
81,-157.7591384,21.27564146
81,-157.7587614,21.27592422
81,-157.7581853,21.27552312
81,-157.7579663,21.27472291
82,-157.7492812,21.28755674
82,-157.7496188,21.28751739
82,-157.7498051,21.28761049
82,-157.7498074,21.28761164
82,-157.7497068,21.28776966
82,-157.7496602,21.28784299
82,-157.7496597,21.28784377
82,-157.749664,21.28787826
82,-157.7496892,21.28808085
82,-157.7496895,21.28808323
82,-157.7496661,21.28826995
82,-157.7496188,21.28864843
82,-157.7496173,21.2886478
82,-157.7494861,21.28859267
82,-157.749137,21.28850308
82,-157.7490533,21.28817716
82,-157.7491742,21.28809055
84,-157.7483783,21.28408495
84,-157.7497351,21.28475765
84,-157.7496817,21.28498185
84,-157.7496232,21.28514868
84,-157.7494815,21.28555299
84,-157.7494471,21.28565109
84,-157.7494224,21.28572142
84,-157.7494212,21.28572501
84,-157.7494445,21.28574662
84,-157.7495246,21.28582083
84,-157.7495755,21.28622832
84,-157.7496188,21.28751739
84,-157.7492812,21.28755674
84,-157.7491742,21.28809055
84,-157.7490533,21.28817716
84,-157.7489138,21.28812711
84,-157.7487258,21.28813832
84,-157.7486077,21.28800616
84,-157.7480615,21.28803872
84,-157.7477178,21.28785194
84,-157.7476395,21.28827142
84,-157.7475743,21.28822105
84,-157.7474655,21.28748477
84,-157.7475453,21.28714038
84,-157.747601,21.28710188
84,-157.747678,21.28699037
84,-157.7479089,21.28690399
84,-157.7477577,21.28628837
84,-157.7474687,21.28584455
84,-157.7477516,21.28564921
84,-157.7474537,21.2852649
84,-157.747527,21.28493803
84,-157.74783,21.28482465
84,-157.7477338,21.28459553
84,-157.7480576,21.28435384
84,-157.748335,21.2842403
85,-157.7581158,21.28355875
85,-157.7581959,21.28355875
85,-157.7591182,21.28348209
85,-157.7593269,21.28355875
85,-157.759368,21.28408321
85,-157.7595244,21.28420392
85,-157.759745,21.28474298
85,-157.7597982,21.28478404
85,-157.7597666,21.28503514
85,-157.759704,21.28516106
85,-157.7581868,21.2851897
87,-157.7582064,21.28653514
87,-157.760081,21.28657486
87,-157.7601195,21.28681912
87,-157.7603076,21.287108
87,-157.7601752,21.28742314
87,-157.7581361,21.28745568
88,-157.7569365,21.29556317
88,-157.7571761,21.29645988
88,-157.757145,21.29647146
88,-157.7571236,21.2964794
88,-157.7570649,21.29650619
88,-157.7570276,21.2965232
88,-157.7569919,21.29653491
88,-157.7569125,21.29655064
88,-157.7568097,21.29656571
88,-157.7567465,21.29657499
88,-157.7567085,21.29658452
88,-157.7566741,21.29659752
88,-157.7566445,21.29661542
88,-157.7566209,21.29663919
88,-157.7566015,21.29666717
88,-157.7565936,21.29668063
88,-157.7565503,21.29675422
88,-157.7565314,21.29678635
88,-157.7564993,21.29686782
88,-157.756478,21.29692222
88,-157.7564612,21.29695281
88,-157.7564394,21.29697845
88,-157.7564112,21.29699763
88,-157.7563776,21.29701151
88,-157.7563403,21.29702167
88,-157.7562532,21.29703698
88,-157.7561787,21.29705007
88,-157.7561412,21.29705987
88,-157.7561076,21.29707339
88,-157.7560798,21.29709236
88,-157.7560593,21.29711816
88,-157.7560453,21.29714956
88,-157.7560363,21.29718485
88,-157.7560316,21.29722262
88,-157.756033,21.29730062
88,-157.7560392,21.29733847
88,-157.7560497,21.29737385
88,-157.7560687,21.29741399
88,-157.7560991,21.29747816
88,-157.7561223,21.29753283
88,-157.7561519,21.2976025
88,-157.7561565,21.29761342
88,-157.7561955,21.29769362
88,-157.7562158,21.29775999
88,-157.7562166,21.29776611
88,-157.7562186,21.29778147
88,-157.7562166,21.29779101
88,-157.7562172,21.29786329
88,-157.7562166,21.2978661
88,-157.756213,21.29788168
88,-157.7561974,21.29788526
88,-157.7561946,21.29788591
88,-157.7561223,21.29788526
88,-157.7561202,21.29786517
88,-157.7561004,21.29782794
88,-157.7560683,21.29779101
88,-157.7560281,21.29774473
88,-157.7560258,21.29774213
88,-157.7560044,21.29772433
88,-157.7559808,21.29771279
88,-157.7559282,21.29770241
88,-157.7558694,21.29769837
88,-157.7555472,21.29769676
88,-157.7555255,21.29769665
88,-157.7554676,21.29769174
88,-157.7554162,21.29768027
88,-157.7553946,21.29767042
88,-157.7553766,21.29765705
88,-157.7553683,21.2976491
88,-157.7553445,21.29762628
88,-157.7553155,21.2976025
88,-157.7552927,21.2975838
88,-157.7552741,21.29756131
88,-157.75525,21.29753233
88,-157.7552336,21.29751733
88,-157.7552222,21.29750825
88,-157.7551798,21.29747441
88,-157.7551516,21.29745193
88,-157.7551253,21.29743654
88,-157.755096,21.29742555
88,-157.7550379,21.29741465
88,-157.7549913,21.29741399
88,-157.7549937,21.29739415
88,-157.7550156,21.29735905
88,-157.7550493,21.29731974
88,-157.7550855,21.29727738
88,-157.7551077,21.29725154
88,-157.755138,21.29722549
88,-157.7551605,21.29720615
88,-157.7551798,21.29718282
88,-157.7552226,21.29713123
88,-157.7552459,21.29710309
88,-157.7552629,21.29705729
88,-157.7552741,21.29698931
88,-157.7552806,21.29694927
88,-157.7552925,21.29689835
88,-157.7553018,21.2968762
88,-157.7553209,21.29684847
88,-157.7553402,21.29682036
88,-157.7553505,21.29679926
88,-157.7553683,21.29674611
88,-157.7553742,21.29672865
88,-157.755394,21.2966857
88,-157.7554183,21.29665997
88,-157.7554626,21.2966131
88,-157.7554704,21.29660482
88,-157.7554893,21.29658851
88,-157.7555137,21.29657372
88,-157.7555299,21.29656572
88,-157.7556211,21.29652078
88,-157.7556385,21.29650619
88,-157.7556488,21.29649146
88,-157.7556511,21.29648454
88,-157.7556528,21.29647908
88,-157.7556511,21.29647146
88,-157.7556828,21.29647105
88,-157.7557128,21.2964645
88,-157.7557473,21.29645231
88,-157.7557831,21.29643377
88,-157.7558396,21.29639789
88,-157.7558577,21.29638637
88,-157.7558705,21.29637721
88,-157.7558941,21.29636025
88,-157.7559338,21.29632408
88,-157.755979,21.29628295
88,-157.7559801,21.29628202
88,-157.7560281,21.2962331
88,-157.7560717,21.2961887
88,-157.7561223,21.29613708
88,-157.7561435,21.2961155
88,-157.7561658,21.29609445
88,-157.7562166,21.29604634
88,-157.7562405,21.29602375
88,-157.7562667,21.29600278
88,-157.7562703,21.29600019
88,-157.7563108,21.29597093
88,-157.756349,21.29594342
88,-157.756381,21.29592819
88,-157.7564471,21.29590594
88,-157.7565227,21.29588048
88,-157.7565546,21.29586491
88,-157.7565936,21.2958351
88,-157.7566243,21.29581169
88,-157.7566624,21.2957826
88,-157.7566879,21.29575788
88,-157.7567296,21.29571743
88,-157.7567821,21.29566648
88,-157.756806,21.29564335
88,-157.756831,21.29562318
88,-157.7568312,21.295623
88,-157.7568764,21.29559046
88,-157.756882,21.2955864
88,-157.756908,21.29557177
89,-157.7517099,21.29177716
89,-157.751398,21.28845973
89,-157.7514649,21.28845923
89,-157.7515141,21.28845886
89,-157.7519607,21.28841233
89,-157.7519715,21.28840643
89,-157.7519752,21.28840445
89,-157.7520467,21.28836567
89,-157.7520962,21.28833887
89,-157.7521049,21.28833244
89,-157.7521173,21.28832329
89,-157.7522875,21.28813289
89,-157.7523782,21.28820319
89,-157.7523894,21.28820711
89,-157.7524091,21.28821401
89,-157.7524368,21.28823028
89,-157.7524465,21.28823762
89,-157.752491,21.28827142
89,-157.7525155,21.28829006
89,-157.7525407,21.28831503
89,-157.7525839,21.28835783
89,-157.7525918,21.28836567
89,-157.7526058,21.28837958
89,-157.7527737,21.2885097
89,-157.7529607,21.28862863
89,-157.7529848,21.28863918
89,-157.7530059,21.28864843
89,-157.7530759,21.28867911
89,-157.7531062,21.28869457
89,-157.7531384,21.28871094
89,-157.7531534,21.28871608
89,-157.7531652,21.28872013
89,-157.7535228,21.28869881
89,-157.7535358,21.28869329
89,-157.7535466,21.28868864
89,-157.7535692,21.28867293
89,-157.7535775,21.28866077
89,-157.7535793,21.28865818
89,-157.7535775,21.28864843
89,-157.7535856,21.28864875
89,-157.7536021,21.28865646
89,-157.7536717,21.28869929
89,-157.7536891,21.28871
89,-157.7536919,21.28871133
89,-157.7537294,21.28872956
89,-157.753986,21.28882164
89,-157.754455,21.28879368
89,-157.7546364,21.29031234
89,-157.7545423,21.29030063
89,-157.7545379,21.29030008
89,-157.754424,21.29028592
89,-157.7544105,21.29028424
89,-157.7542038,21.29033117
89,-157.754143,21.29034499
89,-157.7540522,21.29032169
89,-157.7540104,21.29031095
89,-157.753993,21.29030649
89,-157.7539186,21.29025802
89,-157.7538173,21.2901921
89,-157.7537915,21.29019791
89,-157.7537189,21.29021418
89,-157.7535852,21.29018421
89,-157.7535367,21.29017333
89,-157.7534294,21.29032877
89,-157.7533451,21.29045082
89,-157.7533348,21.2904657
89,-157.7533342,21.29047054
89,-157.7532915,21.29079381
89,-157.7532629,21.29101039
89,-157.7532562,21.29106052
89,-157.7532046,21.29109617
89,-157.7531447,21.29113752
89,-157.7531276,21.29122535
89,-157.7531135,21.29129752
89,-157.7530677,21.29153179
89,-157.7529562,21.29179729
89,-157.752951,21.29181776
89,-157.7529177,21.2919473
89,-157.7528498,21.29194649
89,-157.752763,21.29193155
89,-157.7527179,21.29191671
89,-157.7526892,21.2919027
89,-157.7526811,21.29190112
89,-157.7526684,21.29189145
89,-157.752635,21.29187031
89,-157.7526076,21.29185304
89,-157.7526,21.29184821
89,-157.7525684,21.29182392
89,-157.7525407,21.29179642
89,-157.7525327,21.29178845
89,-157.7522674,21.29158718
89,-157.7522434,21.29158188
89,-157.7522044,21.29157736
89,-157.7521241,21.29157736
89,-157.7520777,21.29158457
89,-157.7517281,21.29176467
90,-157.751398,21.28845973
90,-157.7517099,21.29177716
90,-157.7516924,21.29178911
90,-157.7516836,21.29179516
90,-157.7516536,21.29181266
90,-157.7516173,21.29182657
90,-157.7515334,21.2918429
90,-157.7514404,21.29184999
90,-157.7512731,21.29185245
90,-157.7508758,21.29190101
90,-157.7504273,21.29213204
90,-157.7504222,21.29213581
90,-157.7504209,21.29213675
90,-157.7503729,21.29216779
90,-157.750335,21.29219222
90,-157.7502997,21.29220589
90,-157.7502697,21.29221325
90,-157.7501867,21.29225598
90,-157.7491195,21.29227776
90,-157.7490183,21.292308
90,-157.7489311,21.29232194
90,-157.7488648,21.29232431
90,-157.7488345,21.29172244
90,-157.7488332,21.2916962
90,-157.7487175,21.29146352
90,-157.748708,21.29144437
90,-157.7487078,21.29144278
90,-157.7486902,21.29130327
90,-157.7486763,21.29119327
90,-157.7487706,21.29109902
90,-157.7488238,21.29105796
90,-157.7488915,21.29104795
90,-157.7492135,21.29100036
90,-157.7493696,21.29097729
90,-157.7494426,21.29096651
90,-157.7494879,21.2909024
90,-157.7496,21.29074374
90,-157.7496599,21.29065898
90,-157.7496217,21.29040075
90,-157.7495708,21.29005582
90,-157.7495475,21.28989866
90,-157.7495876,21.28972597
90,-157.7496071,21.28964169
90,-157.7496738,21.28935376
90,-157.7496548,21.28930536
90,-157.7496188,21.28921395
90,-157.7496482,21.28920285
90,-157.7496791,21.28918639
90,-157.7496971,21.28917681
90,-157.7497131,21.28917008
90,-157.7497354,21.28916074
90,-157.7497913,21.28914391
90,-157.7498527,21.28912539
90,-157.7503272,21.28894575
90,-157.7505644,21.28879906
90,-157.7505947,21.28877598
90,-157.7506537,21.28874268
90,-157.7506751,21.28873063
90,-157.7507299,21.28869678
90,-157.7507499,21.28868143
90,-157.7507618,21.28867232
90,-157.7507929,21.28864843
90,-157.7508441,21.28860908
90,-157.7508752,21.28858524
90,-157.7509053,21.28856823
90,-157.7509354,21.28855418
90,-157.751007,21.28852071
90,-157.7510327,21.28850872
90,-157.7510449,21.288503
90,-157.7510659,21.28849316
90,-157.7511036,21.28848123
90,-157.751145,21.28847294
90,-157.751235,21.28846371
90,-157.7513308,21.28846024
90,-157.7513725,21.28845992
91,-157.7483783,21.28408495
91,-157.7485041,21.28363294
91,-157.748918,21.28351769
91,-157.7490533,21.28346449
91,-157.7490605,21.28345734
91,-157.7491476,21.28337024
91,-157.7492418,21.28327599
91,-157.7494793,21.28323066
91,-157.749587,21.28320812
91,-157.7495912,21.28320724
91,-157.7498561,21.28315181
91,-157.7499641,21.28312922
91,-157.7500374,21.28305012
91,-157.7500807,21.28300343
91,-157.7501511,21.28292737
91,-157.750201,21.28287352
91,-157.750278,21.28285883
91,-157.7505838,21.28280043
91,-157.7507988,21.28275939
91,-157.7509132,21.28269889
91,-157.7509808,21.28266308
91,-157.750984,21.28266141
91,-157.7509859,21.28266149
91,-157.7510475,21.28266393
91,-157.7510798,21.28266521
91,-157.7510938,21.28266465
91,-157.7515022,21.28264846
91,-157.751588,21.2828304
91,-157.7517291,21.2831293
91,-157.7517959,21.28318417
91,-157.752005,21.28335602
91,-157.7522523,21.2835592
91,-157.7524399,21.28371337
91,-157.7524838,21.28374945
91,-157.7524865,21.28375169
91,-157.7523501,21.28387805
91,-157.7518695,21.28432333
91,-157.751809,21.28437946
91,-157.7517553,21.28437734
91,-157.7513163,21.28435994
91,-157.7512297,21.28435651
91,-157.7511753,21.28427214
91,-157.751118,21.28418345
91,-157.7510018,21.28400352
91,-157.7509873,21.28398109
91,-157.7509747,21.28397977
91,-157.7504873,21.28392851
91,-157.7501252,21.28389043
91,-157.7500429,21.28397922
91,-157.7500001,21.2840254
91,-157.7498781,21.2841571
91,-157.749863,21.28422076
91,-157.7498021,21.28447631
91,-157.7497351,21.28475765
92,-157.751822,21.28724805
92,-157.7519396,21.2884234
92,-157.7519041,21.28843559
92,-157.7518191,21.2884507
92,-157.7517258,21.28845727
92,-157.7515141,21.28845886
92,-157.7514649,21.28845923
92,-157.7513725,21.28845992
92,-157.7513308,21.28846024
92,-157.751235,21.28846371
92,-157.751145,21.28847294
92,-157.7511036,21.28848123
92,-157.7510659,21.28849316
92,-157.7510449,21.288503
92,-157.7510327,21.28850872
92,-157.751007,21.28852071
92,-157.7509354,21.28855418
92,-157.7509053,21.28856823
92,-157.7508752,21.28858524
92,-157.7508441,21.28860908
92,-157.7507929,21.28864843
92,-157.7507618,21.28867232
92,-157.7507499,21.28868143
92,-157.7507299,21.28869678
92,-157.7507152,21.28870803
92,-157.7506751,21.28873063
92,-157.7506537,21.28874268
92,-157.7505947,21.28877598
92,-157.7505644,21.28879906
